indice_a,indice_b,codigo_a,codigo_b,establecimiento_a,establecimiento_b,similitud_nombre,misma_direccion,mismo_telefono,status_a,status_b,decision
7468,7543,22-01-0295-46,22-01-0452-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
1215,1236,20-07-0050-46,20-07-0180-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
1215,1237,20-07-0050-46,20-07-0181-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
1215,1238,20-07-0050-46,20-07-0182-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
7469,7542,22-01-0298-46,22-01-0451-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
5774,5823,01-15-0714-46,01-15-0814-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
5748,5752,01-15-0658-46,01-15-0669-46,COLEGIO CRISTIANO TERRANOVA II,COLEGIO CRISTIANO TERRANOVA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
5752,5804,01-15-0669-46,01-15-0772-46,COLEGIO CRISTIANO TERRANOVA,COLEGIO CRISTIANO TERRANOVA II,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10417,10422,12-14-0015-46,12-14-0029-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
10417,10423,12-14-0015-46,12-14-0030-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
290,311,16-09-0838-46,16-09-0937-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
290,312,16-09-0838-46,16-09-0938-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
290,313,16-09-0838-46,16-09-0939-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
290,314,16-09-0838-46,16-09-0940-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
284,313,16-09-0827-46,16-09-0939-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
284,314,16-09-0827-46,16-09-0940-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
284,315,16-09-0827-46,16-09-0941-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
284,316,16-09-0827-46,16-09-0945-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
284,317,16-09-0827-46,16-09-0946-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
289,311,16-09-0837-46,16-09-0937-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10196,10205,12-04-0125-46,12-04-0229-46,"COLEGIO INTERCIENTÍFICO, MULTILINGÜE Y MULTIVERSIDAD ""MUNDO REAL""","COLEGIO INTERCIENTIFICO,MULTILINGÚE Y MULTIDIVERSIDAD ""MUNDO REAL""",94.7,True,True,ABIERTA,ABIERTA,"Probable duplicado (misma direccion y telefono): candidato a fusion, revisar"
10197,10205,12-04-0126-46,12-04-0229-46,"COLEGIO INTERCIENTÍFICO, MULTILINGÜE Y MULTIVERSIDAD ""MUNDO REAL""","COLEGIO INTERCIENTIFICO,MULTILINGÚE Y MULTIDIVERSIDAD ""MUNDO REAL""",94.7,True,False,ABIERTA,ABIERTA,Indeterminado: requiere revision manual
8095,8108,17-07-0010-46,17-07-0063-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
8658,8662,09-06-0022-46,09-06-0039-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
8658,8663,09-06-0022-46,09-06-0040-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
8659,8662,09-06-0025-46,09-06-0039-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
8659,8663,09-06-0025-46,09-06-0040-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
10265,10292,12-07-0157-46,12-07-0259-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
3830,3925,05-02-0023-46,05-02-0277-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
283,311,16-09-0820-46,16-09-0937-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
280,311,16-09-0796-46,16-09-0937-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10310,10311,12-09-0171-46,12-09-0172-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10310,10312,12-09-0171-46,12-09-0174-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
352,357,16-11-0057-46,16-11-0092-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
7474,7546,22-01-0305-46,22-01-0455-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
7469,7543,22-01-0298-46,22-01-0452-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
7469,7544,22-01-0298-46,22-01-0453-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
7469,7545,22-01-0298-46,22-01-0454-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
7469,7546,22-01-0298-46,22-01-0455-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
7474,7542,22-01-0305-46,22-01-0451-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
7474,7543,22-01-0305-46,22-01-0452-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
7474,7544,22-01-0305-46,22-01-0453-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
7474,7545,22-01-0305-46,22-01-0454-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10647,10660,12-24-0038-46,12-24-0071-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10648,10660,12-24-0039-46,12-24-0071-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA DEFINITIVAMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
5777,5823,01-15-0720-46,01-15-0814-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
5771,5823,01-15-0708-46,01-15-0814-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
3831,3925,05-02-0024-46,05-02-0277-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10280,10292,12-07-0216-46,12-07-0259-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10304,10311,12-09-0086-46,12-09-0172-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10307,10312,12-09-0139-46,12-09-0174-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,True,False,CERRADA TEMPORALMENTE,ABIERTA,Indeterminado: requiere revision manual
10309,10311,12-09-0170-46,12-09-0172-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10309,10312,12-09-0170-46,12-09-0174-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
283,313,16-09-0820-46,16-09-0939-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
283,314,16-09-0820-46,16-09-0940-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
283,315,16-09-0820-46,16-09-0941-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
283,316,16-09-0820-46,16-09-0945-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
283,317,16-09-0820-46,16-09-0946-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
284,311,16-09-0827-46,16-09-0937-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
284,312,16-09-0827-46,16-09-0938-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
280,312,16-09-0796-46,16-09-0938-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
280,313,16-09-0796-46,16-09-0939-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
280,314,16-09-0796-46,16-09-0940-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
280,315,16-09-0796-46,16-09-0941-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
280,316,16-09-0796-46,16-09-0945-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
280,317,16-09-0796-46,16-09-0946-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
8350,8599,09-01-0040-46,09-01-3877-46,COLELGIO EVANGELICO LA PATRIA,COLEGIO EVANGÉLICO LA PATRIA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
8705,8708,09-11-0008-46,09-11-0024-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
8740,8751,09-17-0031-46,09-17-0083-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,TEMPORAL NOMBRAMIENTO,Probablemente distintos (direccion diferente): conservar ambos
8350,8365,09-01-0040-46,09-01-0145-46,COLELGIO EVANGELICO LA PATRIA,COLEGIO EVANGÉLICO LA PATRIA,94.7,True,False,CERRADA TEMPORALMENTE,ABIERTA,Indeterminado: requiere revision manual
8350,8455,09-01-0040-46,09-01-0445-46,COLELGIO EVANGELICO LA PATRIA,COLEGIO EVANGÉLICO LA PATRIA,94.7,True,False,CERRADA TEMPORALMENTE,ABIERTA,Indeterminado: requiere revision manual
270,311,16-09-0386-46,16-09-0937-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
270,312,16-09-0386-46,16-09-0938-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10304,10312,12-09-0086-46,12-09-0174-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10307,10311,12-09-0139-46,12-09-0172-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10889,10897,06-09-0027-46,06-09-0054-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6766,6781,13-26-0197-46,13-26-0244-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6760,6781,13-26-0162-46,13-26-0244-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6565,6571,13-08-0049-46,13-08-0063-46,LICEO TÉCNICO LIBERADOR KAROL WOJTILA,"LICEO TÉCNICO LIBERADOR ""KAROL WOJTYLA""",94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6689,6691,13-18-0075-46,13-18-0079-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10654,10660,12-24-0060-46,12-24-0071-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10655,10660,12-24-0061-46,12-24-0071-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
11077,11079,07-10-0047-46,07-10-0050-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
11078,11079,07-10-0048-46,07-10-0050-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
11115,11118,07-17-0012-46,07-17-0029-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
1199,1203,20-05-0087-46,20-05-0278-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
1200,1203,20-05-0088-46,20-05-0278-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
1201,1203,20-05-0089-46,20-05-0278-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA TEMPORALMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
10650,10660,12-24-0048-46,12-24-0071-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,CERRADA DEFINITIVAMENTE,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6511,6522,13-06-0055-46,13-06-0085-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
6559,6572,13-08-0020-46,13-08-0066-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,True,False,CERRADA TEMPORALMENTE,ABIERTA,Indeterminado: requiere revision manual
7057,7058,18-02-0443-46,18-02-0445-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4286,4320,05-13-0040-46,05-13-0121-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
4286,4321,05-13-0040-46,05-13-0122-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
9042,9048,14-12-0113-46,14-12-0164-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,94.7,False,False,ABIERTA,ABIERTA,Probablemente distintos (direccion diferente): conservar ambos
